Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Oct 14, 2022",535.25,535.25,531.75,531.75,531.75,1,12,25,12/15/2025
"Oct 13, 2022",535,536.5,535,536.5,536.5,2,12,25,12/15/2025
"Oct 12, 2022",530,535.25,530,535.25,535.25,11,12,25,12/15/2025
"Oct 11, 2022",530,530,529.25,529.25,529.25,4,12,25,12/15/2025
"Oct 10, 2022",530,530.25,529.5,529.5,529.5,9,12,25,12/15/2025
"Oct 07, 2022",529.5,529.5,529.5,529.5,529.5,-,12,25,12/15/2025
"Oct 06, 2022",531.25,531.25,531.25,531.25,531.25,-,12,25,12/15/2025
"Oct 05, 2022",527.75,527.75,527.75,527.75,527.75,-,12,25,12/15/2025
"Oct 04, 2022",526,526,526,526,526,-,12,25,12/15/2025
"Oct 03, 2022",522,522.5,522,522.5,522.5,3,12,25,12/15/2025
"Sep 30, 2022",525,525,525,525,525,-,12,25,12/15/2025
"Sep 29, 2022",521.75,521.75,521.75,521.75,521.75,-,12,25,12/15/2025
"Sep 28, 2022",519,519.25,513.75,519.25,519.25,17,12,25,12/15/2025
"Sep 27, 2022",521.75,521.75,518.75,518.75,518.75,6,12,25,12/15/2025
"Sep 26, 2022",520.75,520.75,520.75,520.75,520.75,-,12,25,12/15/2025
"Sep 23, 2022",524.25,526,524.25,526,526,1,12,25,12/15/2025
"Sep 22, 2022",536,536,536,536,536,-,12,25,12/15/2025
"Sep 21, 2022",535.5,535.5,535.5,535.5,535.5,-,12,25,12/15/2025
"Sep 20, 2022",534,539.75,534,539.75,539.75,1,12,25,12/15/2025
"Sep 19, 2022",530.5,535.5,530.5,531.75,531.75,18,12,25,12/15/2025
"Sep 16, 2022",527.5,527.5,527.5,527.5,527.5,-,12,25,12/15/2025
"Sep 15, 2022",526.75,526.75,526.75,526.75,526.75,-,12,25,12/15/2025
"Sep 14, 2022",537,539.75,530.5,535.25,535.25,11,12,25,12/15/2025
"Sep 13, 2022",538,538,538,538,538,-,12,25,12/15/2025
"Sep 12, 2022",530,537.5,529.75,537.5,537.5,15,12,25,12/15/2025
"Sep 09, 2022",530,533,530,533,533,1,12,25,12/15/2025
"Sep 08, 2022",527,527,527,527,527,-,12,25,12/15/2025
"Sep 07, 2022",533.75,535.25,524,531.25,531.25,24,12,25,12/15/2025
"Sep 06, 2022",532.75,532.75,532.75,532.75,532.75,-,12,25,12/15/2025
"Sep 02, 2022",525,527,525,527,527,38,12,25,12/15/2025
"Sep 01, 2022",534,534,520.5,520.5,520.5,4,12,25,12/15/2025
"Aug 31, 2022",532.5,532.5,532.5,532.5,532.5,-,12,25,12/15/2025
"Aug 30, 2022",535.5,535.5,535.5,535.5,535.5,1,12,25,12/15/2025
"Aug 29, 2022",539,540,539,539,539,5,12,25,12/15/2025
"Aug 26, 2022",538,538,536.25,536.25,536.25,2,12,25,12/15/2025
"Aug 25, 2022",531.5,531.5,529,529,529,1,12,25,12/15/2025
"Aug 24, 2022",537,537,531,531,531,15,12,25,12/15/2025
"Aug 23, 2022",529,535,526.5,531.25,531.25,25,12,25,12/15/2025
"Aug 22, 2022",523,528.25,523,528.25,528.25,16,12,25,12/15/2025
"Aug 19, 2022",524.25,524.25,524.25,524.25,524.25,-,12,25,12/15/2025
"Aug 18, 2022",522.75,522.75,522.75,522.75,522.75,-,12,25,12/15/2025
"Aug 17, 2022",513,514.25,513,514.25,514.25,6,12,25,12/15/2025
"Aug 16, 2022",519,519,515,516.25,516.25,15,12,25,12/15/2025
"Aug 15, 2022",523.25,523.25,523.25,523.25,523.25,-,12,25,12/15/2025
"Aug 12, 2022",523,523.5,519.5,523.5,523.5,40,12,25,12/15/2025
"Aug 11, 2022",520,525,520,523.75,523.75,7,12,25,12/15/2025
"Aug 10, 2022",519.75,520,519.75,520,520,61,12,25,12/15/2025
"Aug 09, 2022",517.25,520,516.75,516.75,516.75,105,12,25,12/15/2025
"Aug 08, 2022",513.5,517.25,513.5,517.25,517.25,1,12,25,12/15/2025
"Aug 05, 2022",517.25,517.25,517.25,517.25,517.25,-,12,25,12/15/2025
"Aug 04, 2022",517.75,517.75,517.75,517.75,517.75,-,12,25,12/15/2025
"Aug 03, 2022",513.5,513.5,513.5,513.5,513.5,-,12,25,12/15/2025
"Aug 02, 2022",513.75,513.75,513.75,513.75,513.75,-,12,25,12/15/2025
"Aug 01, 2022",518.75,518.75,518.75,518.75,518.75,-,12,25,12/15/2025
"Jul 29, 2022",520,520,519.75,519.75,519.75,2,12,25,12/15/2025
"Jul 28, 2022",513.75,515.75,509.75,515.75,515.75,11,12,25,12/15/2025
"Jul 27, 2022",505,506.5,503,506.5,506.5,25,12,25,12/15/2025
"Jul 26, 2022",504,506,498.5,504.25,504.25,57,12,25,12/15/2025
"Jul 25, 2022",500,500.5,499,500.5,500.5,14,12,25,12/15/2025
"Jul 22, 2022",499.75,500,495,495.5,495.5,35,12,25,12/15/2025
"Jul 21, 2022",506,506,499.75,499.75,499.75,15,12,25,12/15/2025
"Jul 20, 2022",506,506,505.5,505.5,505.5,4,12,25,12/15/2025
"Jul 19, 2022",505,510,505,506,506,7,12,25,12/15/2025
"Jul 18, 2022",514.75,518.75,513,513,513,2,12,25,12/15/2025
"Jul 15, 2022",510,510,507.75,507.75,507.75,2,12,25,12/15/2025
"Jul 14, 2022",507,509,507,509,509,5,12,25,12/15/2025
"Jul 13, 2022",505,505,500,502,502,46,12,25,12/15/2025
"Jul 12, 2022",506,506,494.25,495,495,60,12,25,12/15/2025
"Jul 11, 2022",524.75,526,508.25,508.25,508.25,15,12,25,12/15/2025
"Jul 08, 2022",508.75,516,506.5,516,516,32,12,25,12/15/2025
"Jul 07, 2022",510,510,504.75,504.75,504.75,16,12,25,12/15/2025
"Jul 06, 2022",500,502,494,502,502,48,12,25,12/15/2025
"Jul 05, 2022",503.75,503.75,497.5,498,498,80,12,25,12/15/2025
"Jul 01, 2022",505.75,512,505.25,508.5,508.5,28,12,25,12/15/2025
"Jun 30, 2022",517,525,513,513,513,14,12,25,12/15/2025
"Jun 29, 2022",519,520,519,520,520,2,12,25,12/15/2025
"Jun 28, 2022",521,521,518.5,518.5,518.5,14,12,25,12/15/2025
"Jun 27, 2022",518.25,520.25,518,520.25,520.25,30,12,25,12/15/2025
"Jun 24, 2022",520,525,520,520.5,520.5,22,12,25,12/15/2025
"Jun 23, 2022",530,530,515.25,520,520,70,12,25,12/15/2025
"Jun 22, 2022",535,539,533.75,533.75,533.75,22,12,25,12/15/2025
"Jun 21, 2022",545,545,535,538.5,538.5,121,12,25,12/15/2025
"Jun 17, 2022",549.5,549.5,549.5,549.5,549.5,-,12,25,12/15/2025
"Jun 16, 2022",562,562,558,558,558,4,12,25,12/15/2025
"Jun 15, 2022",557.75,557.75,554.25,554.25,554.25,4,12,25,12/15/2025
"Jun 14, 2022",551.75,551.75,551.75,551.75,551.75,-,12,25,12/15/2025
"Jun 13, 2022",557,557.25,557,557.25,557.25,4,12,25,12/15/2025
"Jun 10, 2022",548.5,557,548.5,556.25,556.25,112,12,25,12/15/2025
"Jun 09, 2022",549.75,549.75,549.75,549.75,549.75,-,12,25,12/15/2025
"Jun 08, 2022",557,557,545,547,547,16,12,25,12/15/2025
"Jun 07, 2022",549,553.25,545,553.25,553.25,38,12,25,12/15/2025
"Jun 06, 2022",536.25,536.75,536.25,536.75,536.75,39,12,25,12/15/2025
"Jun 03, 2022",535.5,535.75,535.25,535.25,535.25,4,12,25,12/15/2025
"Jun 02, 2022",525.5,528.5,525.5,528.5,528.5,2,12,25,12/15/2025
"Jun 01, 2022",529.5,529.5,523,525.5,525.5,16,12,25,12/15/2025
"May 31, 2022",535,536.25,535,535.75,535.75,7,12,25,12/15/2025
"May 27, 2022",536.25,536.25,536.25,536.25,536.25,-,12,25,12/15/2025
"May 26, 2022",533,537,530,535.75,535.75,8,12,25,12/15/2025
"May 25, 2022",533.5,535.25,533.5,535.25,535.25,1,12,25,12/15/2025
"May 24, 2022",540,541.75,540,541.75,541.75,3,12,25,12/15/2025
"May 23, 2022",546.25,546.25,546.25,546.25,546.25,-,12,25,12/15/2025
"May 20, 2022",544.25,544.25,544.25,544.25,544.25,-,12,25,12/15/2025
"May 19, 2022",544.5,547,544.5,547,547,9,12,25,12/15/2025
"May 18, 2022",551,551,543,543.5,543.5,92,12,25,12/15/2025
"May 17, 2022",549.25,558.25,549,551.75,551.75,7,12,25,12/15/2025
"May 16, 2022",545,551,545,551,551,4,12,25,12/15/2025
"May 13, 2022",551,551,543,545.5,545.5,5,12,25,12/15/2025
"May 12, 2022",544,551,540.25,551,551,14,12,25,12/15/2025
"May 11, 2022",550,550,548.5,549,549,11,12,25,12/15/2025
"May 10, 2022",549.75,550,536.75,546.5,546.5,40,12,25,12/15/2025
"May 09, 2022",556,556,539.75,544.5,544.5,39,12,25,12/15/2025
"May 06, 2022",562.5,567.5,557.75,557.75,557.75,27,12,25,12/15/2025
"May 05, 2022",566,568,564.5,567.25,567.25,6,12,25,12/15/2025
"May 04, 2022",566,569.75,565.25,567.5,567.5,10,12,25,12/15/2025
