Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Dec 14, 2023",508,508.75,508,508.75,508.75,8,9,25,09/15/2025
"Dec 13, 2023",509.5,509.5,508.75,508.75,508.75,19,9,25,09/15/2025
"Dec 12, 2023",511.5,511.5,511.5,511.5,511.5,1,9,25,09/15/2025
"Dec 11, 2023",511.5,511.5,511.5,511.5,511.5,2,9,25,09/15/2025
"Dec 08, 2023",511.75,511.75,511.75,511.75,511.75,11,9,25,09/15/2025
"Dec 07, 2023",512,512,512,512,512,5,9,25,09/15/2025
"Dec 06, 2023",511.25,511.25,509.25,509.5,509.5,45,9,25,09/15/2025
"Dec 05, 2023",513.25,513.25,513.25,513.25,513.25,-,9,25,09/15/2025
"Dec 04, 2023",511.5,511.5,511.5,511.5,511.5,6,9,25,09/15/2025
"Dec 01, 2023",511.25,513,511.25,512.75,512.75,18,9,25,09/15/2025
"Nov 30, 2023",510.5,512.25,510.5,512,512,65,9,25,09/15/2025
"Nov 29, 2023",510,510,509.5,509.5,509.5,27,9,25,09/15/2025
"Nov 28, 2023",509,509.25,507.5,508.75,508.75,24,9,25,09/15/2025
"Nov 27, 2023",507,507.75,507,507.75,507.75,98,9,25,09/15/2025
"Nov 24, 2023",510.75,510.75,510.75,510.75,510.75,3,9,25,09/15/2025
"Nov 23, 2023",-,-,-,-,-,-,9,25,09/15/2025
"Nov 22, 2023",513.25,513.75,512,512,512,6,9,25,09/15/2025
"Nov 21, 2023",512.5,512.5,511.75,511.75,511.75,11,9,25,09/15/2025
"Nov 20, 2023",508.75,510,507.25,510,510,35,9,25,09/15/2025
"Nov 17, 2023",512,512,510.5,510.5,510.5,1,9,25,09/15/2025
"Nov 16, 2023",510.75,514,510.75,514,514,46,9,25,09/15/2025
"Nov 15, 2023",512,512,512,512,512,30,9,25,09/15/2025
"Nov 14, 2023",514.25,514.25,514.25,514.25,514.25,4,9,25,09/15/2025
"Nov 13, 2023",513,513,513,513,513,24,9,25,09/15/2025
"Nov 10, 2023",506.25,506.25,506.25,506.25,506.25,-,9,25,09/15/2025
"Nov 09, 2023",509.75,510.5,509.75,510.5,510.5,17,9,25,09/15/2025
"Nov 08, 2023",513,513,513,513,513,22,9,25,09/15/2025
"Nov 07, 2023",511,511,511,511,511,18,9,25,09/15/2025
"Nov 06, 2023",517,517,516.25,517,517,23,9,25,09/15/2025
"Nov 03, 2023",517,517,517,517,517,13,9,25,09/15/2025
"Nov 02, 2023",513.5,514,511.25,511.5,511.5,48,9,25,09/15/2025
"Nov 01, 2023",511.25,511.25,511.25,511.25,511.25,2,9,25,09/15/2025
"Oct 31, 2023",512.25,512.25,512.25,512.25,512.25,18,9,25,09/15/2025
"Oct 30, 2023",512,512,510.25,512,512,141,9,25,09/15/2025
"Oct 27, 2023",512.25,512.25,512.25,512.25,512.25,17,9,25,09/15/2025
"Oct 26, 2023",508.5,509.75,508.5,509.75,509.75,3,9,25,09/15/2025
"Oct 25, 2023",509.75,509.75,509.75,509.75,509.75,5,9,25,09/15/2025
"Oct 24, 2023",510.75,510.75,510.75,510.75,510.75,-,9,25,09/15/2025
"Oct 23, 2023",511.5,511.5,511.5,511.5,511.5,-,9,25,09/15/2025
"Oct 20, 2023",513,513,513,513,513,79,9,25,09/15/2025
"Oct 19, 2023",517,517,517,517,517,12,9,25,09/15/2025
"Oct 18, 2023",510.75,510.75,510.75,510.75,510.75,17,9,25,09/15/2025
"Oct 17, 2023",508.25,508.25,508.25,508.25,508.25,-,9,25,09/15/2025
"Oct 16, 2023",508.25,508.25,508.25,508.25,508.25,-,9,25,09/15/2025
"Oct 13, 2023",508.25,508.25,508.25,508.25,508.25,-,9,25,09/15/2025
"Oct 12, 2023",510.25,510.25,510.25,510.25,510.25,1,9,25,09/15/2025
"Oct 11, 2023",506.75,508.25,506.75,508.25,508.25,2,9,25,09/15/2025
"Oct 10, 2023",506.25,506.75,505,505,505,4,9,25,09/15/2025
"Oct 09, 2023",504.25,504.25,504.25,504.25,504.25,-,9,25,09/15/2025
"Oct 06, 2023",506,506,506,506,506,-,9,25,09/15/2025
"Oct 05, 2023",506.25,506.25,506.25,506.25,506.25,-,9,25,09/15/2025
"Oct 04, 2023",500.75,500.75,500.75,500.75,500.75,-,9,25,09/15/2025
"Oct 03, 2023",501.5,501.5,501.5,501.5,501.5,-,9,25,09/15/2025
"Oct 02, 2023",503,503,503,503,503,-,9,25,09/15/2025
"Sep 29, 2023",501,501.5,497.25,497.25,497.25,8,9,25,09/15/2025
"Sep 28, 2023",501,501,501,501,501,-,9,25,09/15/2025
"Sep 27, 2023",500.75,501.5,499.5,499.5,499.5,5,9,25,09/15/2025
"Sep 26, 2023",497.25,497.25,497.25,497.25,497.25,-,9,25,09/15/2025
"Sep 25, 2023",498,500,496.75,496.75,496.75,2,9,25,09/15/2025
"Sep 22, 2023",493.25,493.25,493.25,493.25,493.25,-,9,25,09/15/2025
"Sep 21, 2023",489.75,489.75,489.75,489.75,489.75,-,9,25,09/15/2025
"Sep 20, 2023",493.75,493.75,493.75,493.75,493.75,-,9,25,09/15/2025
"Sep 19, 2023",489.5,489.5,489.5,489.5,489.5,-,9,25,09/15/2025
"Sep 18, 2023",489.5,489.5,489.5,489.5,489.5,-,9,25,09/15/2025
"Sep 15, 2023",493,493,493,493,493,-,9,25,09/15/2025
"Sep 14, 2023",493.75,493.75,493.75,493.75,493.75,-,9,25,09/15/2025
"Sep 13, 2023",494,494,494,494,494,-,9,25,09/15/2025
"Sep 12, 2023",490,490,490,490,490,-,9,25,09/15/2025
"Sep 11, 2023",495.75,495.75,495.75,495.75,495.75,-,9,25,09/15/2025
"Sep 08, 2023",492.5,493.5,492.5,493.5,493.5,1,9,25,09/15/2025
"Sep 07, 2023",496,496,496,496,496,-,9,25,09/15/2025
"Sep 06, 2023",496.75,502.5,496.75,497,497,10,9,25,09/15/2025
"Sep 05, 2023",498,498,498,498,498,-,9,25,09/15/2025
"Sep 01, 2023",499.5,504.5,495,497,497,48,9,25,09/15/2025
"Aug 31, 2023",495.75,495.75,495.75,495.75,495.75,-,9,25,09/15/2025
"Aug 30, 2023",498.25,498.25,498.25,498.25,498.25,-,9,25,09/15/2025
"Aug 29, 2023",496,496,496,496,496,-,9,25,09/15/2025
"Aug 28, 2023",501,501,501,501,501,-,9,25,09/15/2025
"Aug 25, 2023",496.5,496.5,496.5,496.5,496.5,-,9,25,09/15/2025
"Aug 24, 2023",496.75,496.75,496.75,496.75,496.75,-,9,25,09/15/2025
"Aug 23, 2023",495.75,495.75,495.75,495.75,495.75,-,9,25,09/15/2025
"Aug 22, 2023",493,493,493,493,493,-,9,25,09/15/2025
"Aug 21, 2023",497,497,497,497,497,-,9,25,09/15/2025
"Aug 18, 2023",496.75,496.75,496.75,496.75,496.75,-,9,25,09/15/2025
"Aug 17, 2023",494.75,494.75,494.75,494.75,494.75,-,9,25,09/15/2025
"Aug 16, 2023",490,493.75,490,493.75,493.75,8,9,25,09/15/2025
"Aug 15, 2023",490.5,490.5,490.5,490.5,490.5,-,9,25,09/15/2025
"Aug 14, 2023",495.75,495.75,495.75,495.75,495.75,-,9,25,09/15/2025
"Aug 11, 2023",495.5,495.5,495.5,495.5,495.5,-,9,25,09/15/2025
"Aug 10, 2023",500.25,500.25,500.25,500.25,500.25,-,9,25,09/15/2025
"Aug 09, 2023",503.5,503.5,503.5,503.5,503.5,-,9,25,09/15/2025
"Aug 08, 2023",505,505,505,505,505,32,9,25,09/15/2025
"Aug 07, 2023",503.25,503.25,503.25,503.25,503.25,2,9,25,09/15/2025
"Aug 04, 2023",491.25,491.25,491.25,491.25,491.25,2,9,25,09/15/2025
"Aug 03, 2023",488,488,488,488,488,2,9,25,09/15/2025
"Aug 02, 2023",490,490,490,490,490,2,9,25,09/15/2025
"Aug 01, 2023",492.5,492.5,492.5,492.5,492.5,2,9,25,09/15/2025
"Jul 31, 2023",494.25,494.25,494.25,494.25,494.25,2,9,25,09/15/2025
"Jul 28, 2023",502.5,502.5,502.5,502.5,502.5,2,9,25,09/15/2025
"Jul 27, 2023",510.5,510.5,510.5,510.5,510.5,2,9,25,09/15/2025
"Jul 26, 2023",508.25,508.25,508.25,508.25,508.25,2,9,25,09/15/2025
"Jul 25, 2023",517.5,517.5,517.5,517.5,517.5,2,9,25,09/15/2025
"Jul 24, 2023",520.5,520.5,520.5,520.5,520.5,2,9,25,09/15/2025
"Jul 21, 2023",508.25,508.25,508.25,508.25,508.25,2,9,25,09/15/2025
"Jul 20, 2023",514.75,514.75,514.75,514.75,514.75,2,9,25,09/15/2025
"Jul 19, 2023",520,520,520,520,520,2,9,25,09/15/2025
"Jul 18, 2023",511.75,511.75,511.75,511.75,511.75,2,9,25,09/15/2025
"Jul 17, 2023",493.5,493.5,493.5,493.5,493.5,2,9,25,09/15/2025
"Jul 14, 2023",499.75,499.75,499.75,499.75,499.75,2,9,25,09/15/2025
"Jul 13, 2023",492.25,492.25,492.25,492.25,492.25,2,9,25,09/15/2025
"Jul 12, 2023",480,480,480,480,480,2,9,25,09/15/2025
"Jul 11, 2023",487.75,487.75,487.75,487.75,487.75,2,9,25,09/15/2025
"Jul 10, 2023",485.5,485.5,485.5,485.5,485.5,2,9,25,09/15/2025
"Jul 07, 2023",480.25,480.25,480.25,480.25,480.25,2,9,25,09/15/2025
"Jul 06, 2023",486.75,486.75,486.75,486.75,486.75,2,9,25,09/15/2025
"Jul 05, 2023",480,480,480,480,480,2,9,25,09/15/2025
"Jul 03, 2023",476.75,476.75,476.75,476.75,476.75,2,9,25,09/15/2025
"Jun 30, 2023",471.75,471.75,471.75,471.75,471.75,2,9,25,09/15/2025
"Jun 29, 2023",478.75,478.75,478.75,478.75,478.75,2,9,25,09/15/2025
"Jun 28, 2023",482.5,482.5,482.5,482.5,482.5,2,9,25,09/15/2025
"Jun 27, 2023",484.75,484.75,484.75,484.75,484.75,2,9,25,09/15/2025
"Jun 26, 2023",499.25,499.25,499.25,499.25,499.25,2,9,25,09/15/2025
"Jun 23, 2023",494.5,494.5,494.5,494.5,494.5,2,9,25,09/15/2025
"Jun 22, 2023",516.25,516.25,516.25,516.25,516.25,2,9,25,09/15/2025
"Jun 21, 2023",524.5,524.5,524.5,524.5,524.5,2,9,25,09/15/2025
"Jun 20, 2023",513,513,513,513,513,2,9,25,09/15/2025
"Jun 16, 2023",513.25,513.25,513.25,513.25,513.25,2,9,25,09/15/2025
"Jun 15, 2023",504,504,504,504,504,2,9,25,09/15/2025
"Jun 14, 2023",491.25,491.25,491.25,491.25,491.25,2,9,25,09/15/2025
"Jun 13, 2023",489.75,489.75,489.75,489.75,489.75,2,9,25,09/15/2025
"Jun 12, 2023",488.75,488.75,488.75,488.75,488.75,2,9,25,09/15/2025
"Jun 09, 2023",478.75,478.75,478.75,478.75,478.75,2,9,25,09/15/2025
"Jun 08, 2023",483.75,483.75,483.75,483.75,483.75,2,9,25,09/15/2025
"Jun 07, 2023",478.25,478.25,478.25,478.25,478.25,2,9,25,09/15/2025
"Jun 06, 2023",485.5,485.5,485.5,485.5,485.5,2,9,25,09/15/2025
"Jun 05, 2023",486,486,486,486,486,2,9,25,09/15/2025
"Jun 02, 2023",490.25,490.25,490.25,490.25,490.25,2,9,25,09/15/2025
"Jun 01, 2023",485,485,485,485,485,2,9,25,09/15/2025
"May 31, 2023",479.25,479.25,479.25,479.25,479.25,2,9,25,09/15/2025
"May 30, 2023",481,481,481,481,481,2,9,25,09/15/2025
"May 26, 2023",488,488,488,488,488,2,9,25,09/15/2025
"May 25, 2023",477.25,477.25,477.25,477.25,477.25,2,9,25,09/15/2025
"May 24, 2023",480,480,480,480,480,2,9,25,09/15/2025
"May 23, 2023",479.25,479.25,479.25,479.25,479.25,2,9,25,09/15/2025
"May 22, 2023",475.25,475.25,473.5,475.25,475.25,2,9,25,09/15/2025
"May 19, 2023",467.5,467.5,467.5,467.5,467.5,-,9,25,09/15/2025
"May 18, 2023",468.5,468.5,468.5,468.5,468.5,-,9,25,09/15/2025
"May 17, 2023",466.25,466.25,466.25,466.25,466.25,-,9,25,09/15/2025
"May 16, 2023",486.75,486.75,469,469,469,3,9,25,09/15/2025
"May 15, 2023",476,476,476,476,476,3,9,25,09/15/2025
"May 12, 2023",473.5,473.5,473.5,473.5,473.5,-,9,25,09/15/2025
"May 11, 2023",476,476,476,476,476,-,9,25,09/15/2025
"May 10, 2023",481.5,481.5,481.5,481.5,481.5,-,9,25,09/15/2025
"May 09, 2023",480.75,480.75,480.75,480.75,480.75,-,9,25,09/15/2025
"May 08, 2023",484,484,484,484,484,-,9,25,09/15/2025
"May 05, 2023",490,490,490,490,490,-,9,25,09/15/2025
"May 04, 2023",486.5,486.5,486.5,486.5,486.5,-,9,25,09/15/2025
"May 03, 2023",489,489,489,489,489,-,9,25,09/15/2025
"May 02, 2023",484,484,484,484,484,-,9,25,09/15/2025
"May 01, 2023",489,489,489,489,489,-,9,25,09/15/2025
"Apr 28, 2023",491.25,491.25,491.25,491.25,491.25,-,9,25,09/15/2025
"Apr 27, 2023",490,490,490,490,490,-,9,25,09/15/2025
"Apr 26, 2023",496.5,496.5,496.5,496.5,496.5,-,9,25,09/15/2025
"Apr 25, 2023",500.75,500.75,500.75,500.75,500.75,-,9,25,09/15/2025
"Apr 24, 2023",500.5,500.5,500.5,500.5,500.5,-,9,25,09/15/2025
"Apr 21, 2023",497.25,497.25,497.25,497.25,497.25,-,9,25,09/15/2025
"Apr 20, 2023",505,505,505,505,505,-,9,25,09/15/2025
"Apr 19, 2023",510,510,510,510,510,-,9,25,09/15/2025
"Apr 18, 2023",513.25,513.25,513.25,513.25,513.25,-,9,25,09/15/2025
"Apr 17, 2023",511.5,511.5,511.5,511.5,511.5,-,9,25,09/15/2025
"Apr 14, 2023",507,507,507,507,507,-,9,25,09/15/2025
"Apr 13, 2023",502,502,502,502,502,-,9,25,09/15/2025
"Apr 12, 2023",502.5,502.5,502.5,502.5,502.5,-,9,25,09/15/2025
"Apr 11, 2023",503.75,503.75,503.75,503.75,503.75,-,9,25,09/15/2025
"Apr 10, 2023",505.25,505.25,505.25,505.25,505.25,-,9,25,09/15/2025
"Apr 06, 2023",502.5,502.5,502.5,502.5,502.5,-,9,25,09/15/2025
"Apr 05, 2023",501.75,501.75,501.75,501.75,501.75,-,9,25,09/15/2025
"Apr 04, 2023",499.5,499.5,499.5,499.5,499.5,-,9,25,09/15/2025
"Apr 03, 2023",503.25,503.25,503.25,503.25,503.25,-,9,25,09/15/2025
"Mar 31, 2023",504.75,504.75,504.75,504.75,504.75,-,9,25,09/15/2025
"Mar 30, 2023",508.75,508.75,508.75,508.75,508.75,-,9,25,09/15/2025
"Mar 29, 2023",509.75,509.75,509.75,509.75,509.75,-,9,25,09/15/2025
"Mar 28, 2023",511.25,511.25,511.25,511.25,511.25,-,9,25,09/15/2025
"Mar 27, 2023",511.75,511.75,511.75,511.75,511.75,-,9,25,09/15/2025
"Mar 24, 2023",513,513,513,513,513,-,9,25,09/15/2025
"Mar 23, 2023",508.75,508.75,508.75,508.75,508.75,-,9,25,09/15/2025
"Mar 22, 2023",507.75,507.75,507.75,507.75,507.75,-,9,25,09/15/2025
"Mar 21, 2023",507.25,507.25,507.25,507.25,507.25,-,9,25,09/15/2025
"Mar 20, 2023",510.25,510.25,510.25,510.25,510.25,-,9,25,09/15/2025
"Mar 17, 2023",510.5,510.5,510.5,510.5,510.5,-,9,25,09/15/2025
"Mar 16, 2023",509.5,509.5,509.5,509.5,509.5,-,9,25,09/15/2025
"Mar 15, 2023",508.75,508.75,508.75,508.75,508.75,-,9,25,09/15/2025
"Mar 14, 2023",511,511,511,511,511,-,9,25,09/15/2025
"Mar 13, 2023",510.25,510.25,510.25,510.25,510.25,-,9,25,09/15/2025
"Mar 10, 2023",506.5,506.5,506.5,506.5,506.5,-,9,25,09/15/2025
"Mar 09, 2023",500.75,500.75,500.75,500.75,500.75,-,9,25,09/15/2025
"Mar 08, 2023",504.25,504.25,504.25,504.25,504.25,-,9,25,09/15/2025
"Mar 07, 2023",512.75,512.75,512.75,512.75,512.75,-,9,25,09/15/2025
"Mar 06, 2023",513.5,513.5,513.5,513.5,513.5,-,9,25,09/15/2025
"Mar 03, 2023",513.5,513.5,513.5,513.5,513.5,-,9,25,09/15/2025
"Mar 02, 2023",515.25,515.25,515.25,515.25,515.25,-,9,25,09/15/2025
"Mar 01, 2023",515.25,515.25,515.25,515.25,515.25,-,9,25,09/15/2025
"Feb 28, 2023",516,516,516,516,516,-,9,25,09/15/2025
"Feb 27, 2023",522.5,522.5,522.5,522.5,522.5,-,9,25,09/15/2025
"Feb 24, 2023",522.5,522.5,522.5,522.5,522.5,-,9,25,09/15/2025
"Feb 23, 2023",526.75,526.75,526.75,526.75,526.75,-,9,25,09/15/2025
"Feb 22, 2023",526.75,526.75,526.75,526.75,526.75,-,9,25,09/15/2025
"Feb 21, 2023",526.75,526.75,526.75,526.75,526.75,-,9,25,09/15/2025
"Feb 17, 2023",525.5,525.5,525.5,525.5,525.5,-,9,25,09/15/2025
"Feb 16, 2023",525.5,525.5,525.5,525.5,525.5,-,9,25,09/15/2025
"Feb 15, 2023",525.75,525.75,525.75,525.75,525.75,-,9,25,09/15/2025
"Feb 14, 2023",526.5,526.5,526.5,526.5,526.5,-,9,25,09/15/2025
"Feb 13, 2023",526.5,526.5,526.5,526.5,526.5,-,9,25,09/15/2025
"Feb 10, 2023",526.25,526.25,526.25,526.25,526.25,-,9,25,09/15/2025
"Feb 09, 2023",522.25,522.25,522.25,522.25,522.25,-,9,25,09/15/2025
"Feb 08, 2023",523,523,523,523,523,-,9,25,09/15/2025
"Feb 07, 2023",523,523,523,523,523,-,9,25,09/15/2025
"Feb 06, 2023",525.5,525.5,525.5,525.5,525.5,-,9,25,09/15/2025
"Feb 03, 2023",526.25,526.25,526.25,526.25,526.25,-,9,25,09/15/2025
"Feb 02, 2023",527,527,527,527,527,-,9,25,09/15/2025
"Feb 01, 2023",527,527,527,527,527,-,9,25,09/15/2025
"Jan 31, 2023",524.5,524.5,524.5,524.5,524.5,-,9,25,09/15/2025
"Jan 30, 2023",523.5,523.5,523.5,523.5,523.5,-,9,25,09/15/2025
"Jan 27, 2023",518.5,518.5,518.5,518.5,518.5,-,9,25,09/15/2025
"Jan 26, 2023",520.25,520.25,520.25,520.25,520.25,-,9,25,09/15/2025
"Jan 25, 2023",518,518,518,518,518,-,9,25,09/15/2025
"Jan 24, 2023",520.25,520.25,520.25,520.25,520.25,-,9,25,09/15/2025
"Jan 23, 2023",517.75,517.75,517.75,517.75,517.75,-,9,25,09/15/2025
"Jan 20, 2023",520,520,520,520,520,-,9,25,09/15/2025
