Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Feb 08, 2024",492.25,493.5,489.25,491.25,491.25,321,7,25,07/15/2025
"Feb 07, 2024",495.75,496.75,491.75,493,493,350,7,25,07/15/2025
"Feb 06, 2024",496.25,499.25,496,496.75,496.75,137,7,25,07/15/2025
"Feb 05, 2024",494.5,497.25,494.5,496.25,496.25,139,7,25,07/15/2025
"Feb 02, 2024",495.75,496.25,494.5,495.5,495.5,300,7,25,07/15/2025
"Feb 01, 2024",496.75,497.5,493.75,497.25,497.25,422,7,25,07/15/2025
"Jan 31, 2024",499,499.25,496.75,499,499,128,7,25,07/15/2025
"Jan 30, 2024",492.25,499.5,492.25,499.5,499.5,230,7,25,07/15/2025
"Jan 29, 2024",494.25,494.25,491.25,493.75,493.75,132,7,25,07/15/2025
"Jan 26, 2024",496.75,496.75,494.25,495.25,495.25,137,7,25,07/15/2025
"Jan 25, 2024",500,500,496,499.5,499.5,106,7,25,07/15/2025
"Jan 24, 2024",494.75,500.5,494.75,500.5,500.5,505,7,25,07/15/2025
"Jan 23, 2024",495.75,498,494,495.75,495.75,228,7,25,07/15/2025
"Jan 22, 2024",495.5,495.5,493,494.5,494.5,186,7,25,07/15/2025
"Jan 19, 2024",494,497.25,493.25,494.25,494.25,61,7,25,07/15/2025
"Jan 18, 2024",494,495.5,489.5,494.5,494.5,264,7,25,07/15/2025
"Jan 17, 2024",494.25,498,492.25,493,493,466,7,25,07/15/2025
"Jan 16, 2024",498.5,500.5,493.5,495,495,124,7,25,07/15/2025
"Jan 12, 2024",506,506.25,494.75,499.25,499.25,401,7,25,07/15/2025
"Jan 11, 2024",509.25,510.25,504.25,506.5,506.5,136,7,25,07/15/2025
"Jan 10, 2024",509.25,511,506.25,509,509,114,7,25,07/15/2025
"Jan 09, 2024",506,510,504.5,509.75,509.75,203,7,25,07/15/2025
"Jan 08, 2024",510.5,511.25,503.5,506.25,506.25,291,7,25,07/15/2025
"Jan 05, 2024",515,515,509.75,510.75,510.75,303,7,25,07/15/2025
"Jan 04, 2024",515,517,513,515.25,515.25,170,7,25,07/15/2025
"Jan 03, 2024",516,517,514.5,515.5,515.5,513,7,25,07/15/2025
"Jan 02, 2024",516.75,517.5,513.75,515,515,177,7,25,07/15/2025
"Dec 29, 2023",520.5,522.25,520.25,520.25,520.25,282,7,25,07/15/2025
"Dec 28, 2023",522.75,523.75,521,521.25,521.25,120,7,25,07/15/2025
"Dec 27, 2023",525.75,525.75,522.25,523.5,523.5,202,7,25,07/15/2025
"Dec 26, 2023",522,527,522,526.75,526.75,135,7,25,07/15/2025
"Dec 22, 2023",519.25,521.5,519.25,521.5,521.5,124,7,25,07/15/2025
"Dec 21, 2023",520,521.25,520,520.5,520.5,36,7,25,07/15/2025
"Dec 20, 2023",518.75,521.25,517.25,518.25,518.25,366,7,25,07/15/2025
"Dec 19, 2023",523,523,518.75,519.25,519.25,286,7,25,07/15/2025
"Dec 18, 2023",526.75,526.75,522.25,523.75,523.75,138,7,25,07/15/2025
"Dec 15, 2023",524.25,527.75,523.75,527.25,527.25,287,7,25,07/15/2025
"Dec 14, 2023",524.5,526.75,523.25,523.75,523.75,122,7,25,07/15/2025
"Dec 13, 2023",525.5,526.25,523.25,523.5,523.5,78,7,25,07/15/2025
"Dec 12, 2023",526.75,528.75,526,527,527,133,7,25,07/15/2025
"Dec 11, 2023",527.5,528.75,526,526.5,526.5,143,7,25,07/15/2025
"Dec 08, 2023",527.5,531.25,527.5,528,528,115,7,25,07/15/2025
"Dec 07, 2023",526,529.25,524.75,528.5,528.5,134,7,25,07/15/2025
"Dec 06, 2023",530.75,532.25,524.25,525.5,525.5,219,7,25,07/15/2025
"Dec 05, 2023",528.25,531.25,527.5,531.25,531.25,183,7,25,07/15/2025
"Dec 04, 2023",527,531.5,526.5,529,529,185,7,25,07/15/2025
"Dec 01, 2023",527.5,531.75,526.75,529.5,529.5,281,7,25,07/15/2025
"Nov 30, 2023",523.25,528.75,522.25,528.5,528.5,221,7,25,07/15/2025
"Nov 29, 2023",519.75,525,519.75,524,524,412,7,25,07/15/2025
"Nov 28, 2023",519.75,521.5,518.5,521.25,521.25,138,7,25,07/15/2025
"Nov 27, 2023",525.25,525.25,519,519.25,519.25,275,7,25,07/15/2025
"Nov 24, 2023",525.75,525.75,524.75,524.75,524.75,12,7,25,07/15/2025
"Nov 23, 2023",-,-,-,-,-,-,7,25,07/15/2025
"Nov 22, 2023",528.25,531.25,527.25,527.5,527.5,184,7,25,07/15/2025
"Nov 21, 2023",527.5,531,527.5,529,529,56,7,25,07/15/2025
"Nov 20, 2023",524.5,526.5,522.5,526.5,526.5,115,7,25,07/15/2025
"Nov 17, 2023",528.25,530,525.25,525.5,525.5,90,7,25,07/15/2025
"Nov 16, 2023",527,530,523,530,530,128,7,25,07/15/2025
"Nov 15, 2023",531.25,532.25,525.5,527,527,58,7,25,07/15/2025
"Nov 14, 2023",531.75,532.75,530.25,532.25,532.25,182,7,25,07/15/2025
"Nov 13, 2023",520.25,532.25,520.25,532,532,122,7,25,07/15/2025
"Nov 10, 2023",523.75,523.75,519.5,521.75,521.75,91,7,25,07/15/2025
"Nov 09, 2023",528.75,528.75,523.25,524.5,524.5,147,7,25,07/15/2025
"Nov 08, 2023",526.25,530.5,526.25,529.5,529.5,115,7,25,07/15/2025
"Nov 07, 2023",530,530,525.5,525.5,525.5,52,7,25,07/15/2025
"Nov 06, 2023",531.5,534,531.5,532.75,532.75,126,7,25,07/15/2025
"Nov 03, 2023",525,533.75,524.75,532.75,532.75,92,7,25,07/15/2025
"Nov 02, 2023",527.25,531,525.5,526.25,526.25,230,7,25,07/15/2025
"Nov 01, 2023",527.25,528.25,524.75,526.5,526.5,101,7,25,07/15/2025
"Oct 31, 2023",525.5,529.5,525.5,528,528,58,7,25,07/15/2025
"Oct 30, 2023",527.25,527.5,526.25,527,527,117,7,25,07/15/2025
"Oct 27, 2023",523.25,527,523.25,526.25,526.25,68,7,25,07/15/2025
"Oct 26, 2023",526.5,526.5,524,524.5,524.5,76,7,25,07/15/2025
"Oct 25, 2023",528,528,523.5,526.5,526.5,94,7,25,07/15/2025
"Oct 24, 2023",531.25,531.25,527.5,528,528,103,7,25,07/15/2025
"Oct 23, 2023",535,535,531.75,532.25,532.25,128,7,25,07/15/2025
"Oct 20, 2023",538.75,540.75,534.25,534.5,534.5,185,7,25,07/15/2025
"Oct 19, 2023",532,539.5,530.5,539,539,112,7,25,07/15/2025
"Oct 18, 2023",532.25,533.25,531,532.25,532.25,163,7,25,07/15/2025
"Oct 17, 2023",530.75,530.75,530.25,530.75,530.75,88,7,25,07/15/2025
"Oct 16, 2023",536.5,537.25,531.5,532.25,532.25,85,7,25,07/15/2025
"Oct 13, 2023",533.75,535.5,533.25,535.5,535.5,21,7,25,07/15/2025
"Oct 12, 2023",531.25,538,526.5,536.75,536.75,171,7,25,07/15/2025
"Oct 11, 2023",529,532,528.75,532,532,146,7,25,07/15/2025
