Date,Open,High,Low,Close,Adj Close,Volume,Maturity Month,Maturity Year,Maturity Date
"Jan 23, 2023",552,552,552,552,552,-,3,25,03/15/2025
"Jan 20, 2023",555.75,555.75,555.75,555.75,555.75,-,3,25,03/15/2025
"Jan 19, 2023",556.5,556.5,556.5,556.5,556.5,-,3,25,03/15/2025
"Jan 18, 2023",561.25,561.25,561.25,561.25,561.25,-,3,25,03/15/2025
"Jan 17, 2023",561,563,561,563,563,4,3,25,03/15/2025
"Jan 13, 2023",559,559,559,559,559,-,3,25,03/15/2025
"Jan 12, 2023",554.5,557.5,554.5,557.5,557.5,1,3,25,03/15/2025
"Jan 11, 2023",556.75,556.75,556.75,556.75,556.75,-,3,25,03/15/2025
"Jan 10, 2023",561,561,558.25,559.25,559.25,7,3,25,03/15/2025
"Jan 09, 2023",562.5,562.5,562.5,562.5,562.5,-,3,25,03/15/2025
"Jan 06, 2023",563.75,563.75,563.75,563.75,563.75,-,3,25,03/15/2025
"Jan 05, 2023",562,566,562,566,566,1,3,25,03/15/2025
"Jan 04, 2023",567.75,567.75,567.75,567.75,567.75,-,3,25,03/15/2025
"Jan 03, 2023",573.75,573.75,573.75,573.75,573.75,-,3,25,03/15/2025
"Dec 30, 2022",569.5,569.5,569.5,569.5,569.5,-,3,25,03/15/2025
"Dec 29, 2022",571.5,571.5,571.5,571.5,571.5,-,3,25,03/15/2025
"Dec 28, 2022",572.25,572.25,572.25,572.25,572.25,-,3,25,03/15/2025
"Dec 27, 2022",570.75,570.75,570.75,570.75,570.75,-,3,25,03/15/2025
"Dec 23, 2022",567,567,567,567,567,-,3,25,03/15/2025
"Dec 22, 2022",566.75,566.75,566.75,566.75,566.75,-,3,25,03/15/2025
"Dec 21, 2022",564.75,567.75,564.75,567.75,567.75,1,3,25,03/15/2025
"Dec 20, 2022",570,570,565.5,565.5,565.5,1,3,25,03/15/2025
"Dec 19, 2022",567.5,567.5,567.5,567.5,567.5,-,3,25,03/15/2025
"Dec 16, 2022",560,567.5,560,567.5,567.5,1,3,25,03/15/2025
"Dec 15, 2022",569.25,569.25,569.25,569.25,569.25,1,3,25,03/15/2025
